ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
8297,80121,CL SKUL BASE FX W/O COMA,"Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness"
8298,80122,CL SKUL BASE FX/BRF COMA,"Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness"
8299,80123,CL SKUL BASE FX-MOD COMA,"Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness"
8300,80124,CL SKL BASE FX-PROL COMA,"Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
8301,85101,CORTEX CONTUSION-NO COMA,"Cortex (cerebral) contusion without mention of open intracranial wound, with no loss of consciousness"
8588,86102,HEART LACERATION-CLOSED,Laceration of heart without penetration of heart chambers or without mention of open wound into thorax
8589,86103,HEART CHAMBER LACERAT-CL,Laceration of heart with penetration of heart chambers without mention of open wound into thorax
8590,86110,HEART INJURY NOS-OPEN,Unspecified injury of heart with open wound into thorax
8591,86111,HEART CONTUSION-OPEN,Contusion of heart with open wound into thorax
8592,86112,HEART LACERATION-OPEN,"Laceration of heart without penetration of heart chambers, with open wound into thorax"
8593,86113,HEART CHAMBER LACER-OPN,Laceration of heart with penetration of heart chambers with open wound into thorax
8594,86120,LUNG INJURY NOS-CLOSED,Unspecified injury of lung without mention of open wound into thorax
8595,86121,LUNG CONTUSION-CLOSED,Contusion of lung without mention of open wound into thorax
8596,86122,LUNG LACERATION-CLOSED,Laceration of lung without mention of open wound into thorax
8597,86130,LUNG INJURY NOS-OPEN,Unspecified injury of lung with open wound into thorax
8598,86131,LUNG CONTUSION-OPEN,Contusion of lung with open wound into thorax
8599,86132,LUNG LACERATION-OPEN,Laceration of lung with open wound into thorax
8600,7137,ARTHROP W SYSTEM DIS NEC,Other general diseases with articular involvement
8601,7138,ARTHROP W OTH DIS NEC,Arthropathy associated with other conditions classifiable elsewhere
8602,7140,RHEUMATOID ARTHRITIS,Rheumatoid arthritis
8603,7141,FELTY'S SYNDROME,Felty's syndrome
8604,7142,SYST RHEUM ARTHRITIS NEC,Other rheumatoid arthritis with visceral or systemic involvement
8605,71430,JUV RHEUM ARTHRITIS NOS,"Polyarticular juvenile rheumatoid arthritis, chronic or unspecified"
8606,71431,POLYART JUV RHEUM ARTHR,"Polyarticular juvenile rheumatoid arthritis, acute"
8607,71432,PAUCIART JUV RHEUM ARTHR,Pauciarticular juvenile rheumatoid arthritis
8608,71433,MONOART JUV RHEUM ARTHR,Monoarticular juvenile rheumatoid arthritis
8609,7144,CHR POSTRHEUM ARTHRITIS,Chronic postrheumatic arthropathy
8610,71481,RHEUMATOID LUNG,Rheumatoid lung
8611,71489,INFLAMM POLYARTHROP NEC,Other specified inflammatory polyarthropathies
8612,7149,INFLAMM POLYARTHROP NOS,Unspecified inflammatory polyarthropathy
8613,71500,GENERAL OSTEOARTHROSIS,"Osteoarthrosis, generalized, site unspecified"
8614,71504,GEN OSTEOARTHROS-HAND,"Osteoarthrosis, generalized, hand"
8615,71509,GENERAL OSTEOARTHROSIS,"Osteoarthrosis, generalized, multiple sites"
8616,71510,LOC PRIM OSTEOART-UNSPEC,"Osteoarthrosis, localized, primary, site unspecified"
8617,71511,LOC PRIM OSTEOART-SHLDER,"Osteoarthrosis, localized, primary, shoulder region"
8618,71512,LOC PRIM OSTEOART-UP/ARM,"Osteoarthrosis, localized, primary, upper arm"
8619,71513,LOC PRIM OSTEOART-FORARM,"Osteoarthrosis, localized, primary, forearm"
8620,71514,LOC PRIM OSTEOARTH-HAND,"Osteoarthrosis, localized, primary, hand"
8621,71515,LOC PRIM OSTEOART-PELVIS,"Osteoarthrosis, localized, primary, pelvic region and thigh"
8622,71516,LOC PRIM OSTEOART-L/LEG,"Osteoarthrosis, localized, primary, lower leg"
8623,71517,LOC PRIM OSTEOARTH-ANKLE,"Osteoarthrosis, localized, primary, ankle and foot"
8624,71518,LOC PRIM OSTEOARTHR NEC,"Osteoarthrosis, localized, primary, other specified sites"
8625,71520,LOC 2ND OSTEOARTH-UNSPEC,"Osteoarthrosis, localized, secondary, site unspecified"
8626,71521,LOC 2ND OSTEOARTH-SHLDER,"Osteoarthrosis, localized, secondary, shoulder region"
8627,71522,LOC 2ND OSTEOARTH-UP/ARM,"Osteoarthrosis, localized, secondary, upper arm"
8628,71523,LOC 2ND OSTEOART-FOREARM,"Osteoarthrosis, localized, secondary, forearm"
8629,71524,LOC 2ND OSTEOARTHRO-HAND,"Osteoarthrosis, localized, secondary, hand"
8630,71525,LOC 2ND OSTEOARTH-PELVIS,"Osteoarthrosis, localized, secondary, pelvic region and thigh"
8631,71526,LOC 2ND OSTEOARTHR-L/LEG,"Osteoarthrosis, localized, secondary, lower leg"
8632,71527,LOC 2ND OSTEOARTHR-ANKLE,"Osteoarthrosis, localized, secondary, ankle and foot"
8633,71528,LOC 2ND OSTEOARTHROS NEC,"Osteoarthrosis, localized, secondary, other specified sites"
8634,71530,LOC OSTEOARTH NOS-UNSPEC,"Osteoarthrosis, localized, not specified whether primary or secondary, site unspecified"
8635,71531,LOC OSTEOARTH NOS-SHLDER,"Osteoarthrosis, localized, not specified whether primary or secondary, shoulder region"
8636,71532,LOC OSTEOARTH NOS-UP/ARM,"Osteoarthrosis, localized, not specified whether primary or secondary, upper arm"
8637,71533,LOC OSTEOART NOS-FOREARM,"Osteoarthrosis, localized, not specified whether primary or secondary, forearm"
8638,71534,LOC OSTEOARTH NOS-HAND,"Osteoarthrosis, localized, not specified whether primary or secondary, hand"
8639,71535,LOC OSTEOARTH NOS-PELVIS,"Osteoarthrosis, localized, not specified whether primary or secondary, pelvic region and thigh"
8640,71536,LOC OSTEOARTH NOS-L/LEG,"Osteoarthrosis, localized, not specified whether primary or secondary, lower leg"
8641,71537,LOC OSTEOARTH NOS-ANKLE,"Osteoarthrosis, localized, not specified whether primary or secondary, ankle and foot"
8642,71538,LOC OSTEOAR NOS-SITE NEC,"Osteoarthrosis, localized, not specified whether primary or secondary, other specified sites"
8643,71580,OSTEOARTHROSIS-MULT SITE,"Osteoarthrosis involving, or with mention of more than one site, but not specified as generalized, site unspecified"
8644,71589,OSTEOARTHROSIS-MULT SITE,"Osteoarthrosis involving, or with mention of more than one site, but not specified as generalized, multiple sites"
8645,71590,OSTEOARTHROS NOS-UNSPEC,"Osteoarthrosis, unspecified whether generalized or localized, site unspecified"
8646,71591,OSTEOARTHROS NOS-SHLDER,"Osteoarthrosis, unspecified whether generalized or localized, shoulder region"
8647,71592,OSTEOARTHROS NOS-UP/ARM,"Osteoarthrosis, unspecified whether generalized or localized, upper arm"
8648,71593,OSTEOARTHROS NOS-FOREARM,"Osteoarthrosis, unspecified whether generalized or localized, forearm"
8649,71594,OSTEOARTHROS NOS-HAND,"Osteoarthrosis, unspecified whether generalized or localized, hand"
8650,71595,OSTEOARTHROS NOS-PELVIS,"Osteoarthrosis, unspecified whether generalized or localized, pelvic region and thigh"
8651,71596,OSTEOARTHROS NOS-L/LEG,"Osteoarthrosis, unspecified whether generalized or localized, lower leg"
8652,71597,OSTEOARTHROS NOS-ANKLE,"Osteoarthrosis, unspecified whether generalized or localized, ankle and foot"
8653,71598,OSTEOARTHRO NOS-OTH SITE,"Osteoarthrosis, unspecified whether generalized or localized, other specified sites"
8654,71600,KASCHIN-BECK DIS-UNSPEC,"Kaschin-Beck disease, site unspecified"
8655,71601,KASCHIN-BECK DIS-SHLDER,"Kaschin-Beck disease, shoulder region"
8656,71602,KASCHIN-BECK DIS-UP/ARM,"Kaschin-Beck disease, upper arm"
8657,71603,KASCHIN-BECK DIS-FOREARM,"Kaschin-Beck disease, forearm"
8658,71604,KASCHIN-BECK DIS-HAND,"Kaschin-Beck disease, hand"
8659,71605,KASCHIN-BECK DIS-PELVIS,"Kaschin-Beck disease, pelvic region and thigh"
8660,71606,KASCHIN-BECK DIS-L/LEG,"Kaschin-Beck disease, lower leg"
8661,71607,KASCHIN-BECK DIS-ANKLE,"Kaschin-Beck disease, ankle and foot"
8662,71608,KASCHIN-BECK DIS NEC,"Kaschin-Beck disease, other specified sites"
8663,71609,KASCHIN-BECK DIS-MULT,"Kaschin-Beck disease, multiple sites"
8664,71610,TRAUM ARTHROPATHY-UNSPEC,"Traumatic arthropathy, site unspecified"
8665,71611,TRAUM ARTHROPATHY-SHLDER,"Traumatic arthropathy, shoulder region"
8666,71612,TRAUM ARTHROPATHY-UP/ARM,"Traumatic arthropathy, upper arm"
8667,71613,TRAUM ARTHROPATH-FOREARM,"Traumatic arthropathy, forearm"
8668,71614,TRAUM ARTHROPATHY-HAND,"Traumatic arthropathy, hand"
8669,76524,27-28 COMP WKS GESTATION,27-28 completed weeks of gestation
8670,76525,29-30 COMP WKS GESTATION,29-30 completed weeks of gestation
8671,76526,31-32 COMP WKS GESTATION,31-32 completed weeks of gestation
8672,76527,33-34 COMP WKS GESTATION,33-34 completed weeks of gestation
8673,76528,35-36 COMP WKS GESTATION,35-36 completed weeks of gestation
8674,76529,37+ COMP WKS GESTATION,37 or more completed weeks of gestation
8675,7660,EXCEPTIONALLY LARGE BABY,Exceptionally large baby
8676,7661,HEAVY-FOR-DATE INFAN NEC,"Other ""heavy-for-dates"" infants"
8677,76621,POST-TERM INFANT,Post-term infant
8678,76622,PROLONG GESTATION-INFANT,Prolonged gestation of infant
8679,7670,CEREBRAL HEM AT BIRTH,Subdural and cerebral hemorrhage
8680,76711,EPICRANIAL SUBAPO HEMORR,Epicranial subaponeurotic hemorrhage (massive)
8681,76719,INJURIES TO SCALP NEC,Other injuries to scalp
8682,7672,CLAVICLE FX AT BIRTH,Fracture of clavicle due to birth trauma
8683,7673,BONE INJURY NEC AT BIRTH,Other injuries to skeleton due to birth trauma
8684,7674,SPINAL CORD INJ AT BIRTH,Injury to spine and spinal cord due to birth trauma
8685,7675,FACIAL NERVE INJ-BIRTH,Facial nerve injury due to birth trauma
8686,7676,BRACH PLEXUS INJ-BIRTH,Injury to brachial plexus due to birth trauma
8687,7677,NERVE INJ NEC AT BIRTH,Other cranial and peripheral nerve injuries due to birth trauma
8688,7678,BIRTH TRAUMA NEC,Other specified birth trauma
8689,7679,BIRTH TRAUMA NOS,"Birth trauma, unspecified"
8690,7680,FETAL DEATH-ANOXIA NOS,Fetal death from asphyxia or anoxia before onset of labor or at unspecified time
8691,7681,FET DEATH-ANOXIA DUR LAB,Fetal death from asphyxia or anoxia during labor
8692,7682,FET DISTRESS BEFOR LABOR,"Fetal distress before onset of labor, in liveborn infant"
8693,7683,FETAL DISTRS DUR LAB/DEL,"Fetal distress first noted during labor and delivery, in liveborn infant"
8694,7684,FETAL DISTRESS NOS,"Fetal distress, unspecified as to time of onset, in liveborn infant"
8695,7685,SEVERE BIRTH ASPHYXIA,Severe birth asphyxia
8696,7686,MILD/MOD BIRTH ASPHYXIA,Mild or moderate birth asphyxia
8697,76870,HYPOXC-ISCHEM ENCEPH NOS,"Hypoxic-ischemic encephalopathy, unspecified"
8698,76871,MILD HYPOX-ISCHEM ENCEPH,Mild hypoxic-ischemic encephalopathy
8699,76872,MOD HYPOX-ISCHEM ENCEPH,Moderate hypoxic-ischemic encephalopathy
8700,76873,SEV HYPOX-ISCHEM ENCEPH,Severe hypoxic-ischemic encephalopathy
8701,7689,BIRTH ASPHYXIA NOS,Unspecified severity of birth asphyxia in liveborn infant
8702,769,RESPIRATORY DISTRESS SYN,Respiratory distress syndrome in newborn
8703,7700,CONGENITAL PNEUMONIA,Congenital pneumonia
8704,77010,FETAL & NEWBORN ASP NOS,"Fetal and newborn aspiration, unspecified"
8705,77011,MECONIUM ASP WO RESP SYM,Meconium aspiration without respiratory symptoms
8706,77012,MECONIUM ASP W RESP SYMP,Meconium aspiration with respiratory symptoms
8707,77013,AMNIOTC ASP W/O RESP SYM,Aspiration of clear amniotic fluid without respiratory symptoms
8708,77014,AMNIOTIC ASP W RESP SYM,Aspiration of clear amniotic fluid with respiratory symptoms
8709,77015,BLOOD ASP W/O RESP SYMPT,Aspiration of blood without respiratory symptoms
8710,77016,BLOOD ASP W RESP SYMPT,Aspiration of blood with respiratory symptoms
8711,77017,NB ASP W/O RESP SYMP NEC,Other fetal and newborn aspiration without respiratory symptoms
8712,77018,NB ASP W RESP SYMP NEC,Other fetal and newborn aspiration with respiratory symptoms
8713,7702,NB INTERSTIT EMPHYSEMA,Interstitial emphysema and related conditions
8714,7703,NB PULMONARY HEMORRHAGE,Pulmonary hemorrhage
8715,7704,PRIMARY ATELECTASIS,Primary atelectasis
8716,7705,NB ATELECTASIS NEC/NOS,Other and unspecified atelectasis
8717,7706,NB TRANSITORY TACHYPNEA,Transitory tachypnea of newborn
8718,80300,CLOSE SKULL FRACTURE NEC,"Other closed skull fracture without mention of intracranial injury, unspecified state of consciousness"
8719,80301,CL SKULL FX NEC W/O COMA,"Other closed skull fracture without mention of intracranial injury, with no loss of consciousness"
8720,80302,CL SKULL FX NEC-BRF COMA,"Other closed skull fracture without mention of intracranial injury, with brief [less than one hour] loss of consciousness"
8721,80303,CL SKULL FX NEC-MOD COMA,"Other closed skull fracture without mention of intracranial injury, with moderate [1-24 hours] loss of consciousness"
8722,80304,CL SKL FX NEC-PROLN COMA,"Other closed skull fracture without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
8723,80305,CL SKUL FX NEC-DEEP COMA,"Other closed skull fracture without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level"
8724,80306,CL SKULL FX NEC-COMA NOS,"Other closed skull fracture without mention of intracranial injury, with loss of consciousness of unspecified duration"
8725,80309,CL SKULL FX NEC-CONCUSS,"Other closed skull fracture without mention of intracranial injury, with concussion, unspecified"
8726,80310,CL SKL FX NEC/CEREBR LAC,"Other closed skull fracture with cerebral laceration and contusion, unspecified state of consciousness"
8727,80311,CL SKULL FX NEC W/O COMA,"Other closed skull fracture with cerebral laceration and contusion, with no loss of consciousness"
8728,80312,CL SKULL FX NEC-BRF COMA,"Other closed skull fracture with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness"
8729,80313,CL SKULL FX NEC-MOD COMA,"Other closed skull fracture with cerebral laceration and contusion, with moderate [1-24 hours] loss of consciousness"
8730,80314,CL SKL FX NEC-PROLN COMA,"Other closed skull fracture with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
8731,80315,CL SKUL FX NEC-DEEP COMA,"Other closed skull fracture with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level"
8732,80316,CL SKULL FX NEC-COMA NOS,"Other closed skull fracture with cerebral laceration and contusion, with loss of consciousness of unspecified duration"
8733,80319,CL SKULL FX NEC-CONCUSS,"Other closed skull fracture with cerebral laceration and contusion, with concussion, unspecified"
8734,80320,CL SKL FX NEC/MENING HEM,"Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness"
8735,80321,CL SKULL FX NEC W/O COMA,"Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness"
8736,80322,CL SKULL FX NEC-BRF COMA,"Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness"
8737,80323,CL SKULL FX NEC-MOD COMA,"Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness"
8738,80324,CL SKL FX NEC-PROLN COMA,"Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
8739,80325,CL SKUL FX NEC-DEEP COMA,"Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level"
8740,80326,CL SKULL FX NEC-COMA NOS,"Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration"
8741,80329,CL SKULL FX NEC-CONCUSS,"Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified"
8742,80330,CL SKULL FX NEC/HEM NEC,"Other closed skull fracture with other and unspecified intracranial hemorrhage, unspecified state of unconsciousness"
8743,80331,CL SKULL FX NEC W/O COMA,"Other closed skull fracture with other and unspecified intracranial hemorrhage, with no loss of consciousness"
8744,80332,CL SKULL FX NEC-BRF COMA,"Other closed skull fracture with other and unspecified intracranial hemorrhage, with brief [less than one hour] loss of consciousness"
8745,80333,CL SKULL FX NEC-MOD COMA,"Other closed skull fracture with other and unspecified intracranial hemorrhage, with moderate [1-24 hours] loss of consciousness"
8746,80334,CL SKL FX NEC-PROLN COMA,"Other closed skull fracture with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
8747,80335,CL SKUL FX NEC-DEEP COMA,"Other closed skull fracture with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level"
